stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest_x,capitalExpenditures,changeToNetincome,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome_x,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,otherCashflowsFromFinancingActivities,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome_y,incomeBeforeTax,researchDevelopment,minorityInterest_y,otherOperatingExpenses,discontinuedOperations
OXSQ,2019-12-31,1685082.0,2900900.0,134383989.0,3480036.0,247998542.0,364801993.0,19940974.0,1401828.0,-242000.0,186747.0,2884062.0,14410486.0,523626.0,-517053.0,22384000.0,3339000.0,-204325249.0,39062000.0,484489.0,385266593.0,8165000.0,5136000.0,247998542.0,137268051.0,451839302.0,411229000.0,58557000.0,66845000.0,10803000.0,-49684.0,33573099.0,1810059.0,176692.0,-9659566.0,-2157000.0,138904.0,30805509.0,-44000.0,-61000.0,4987599.0,-4900715,153577.0,-25817910.0,-19755859.0,-49684.0,0,3656906.0,150255000.0,-59391.0,-4900715.0,-4900715.0,-15721565,0,2608473,13429323,0,-2422975.0,10820850.0,10820850,13429323,2608473.0,-4900715,-4900715.0,9436000.0,10803000.0,837000.0,-149759000.0
OXSQ,2019-09-30,1685082.0,2900900.0,153971869.0,5290095.0,258959798.0,398375092.0,16763434.0,1401828.0,-242000.0,186747.0,2840325.0,8940270.0,633466.0,-517053.0,22384000.0,3339000.0,-199324543.0,39062000.0,477900.0,415771992.0,8165000.0,5136000.0,258959798.0,156812194.0,457806441.0,411229000.0,58557000.0,66845000.0,10803000.0,-49684.0,49419935.0,-803305.0,176692.0,-12314862.0,-2157000.0,138904.0,12655291.0,-44000.0,-61000.0,-1130610.0,-33110464,-3010450.0,-13785901.0,-5023349.0,-49684.0,0,763508.0,150255000.0,2788802.0,-33110464.0,-33110464.0,-44570102,0,2623412,14083050,0,-2522451.0,11459638.0,11459638,14083050,2623412.0,-33110464,-33110464.0,9436000.0,10803000.0,837000.0,-149759000.0
OXSQ,2019-06-30,1685082.0,2900900.0,158838982.0,4486790.0,300829474.0,447795026.0,17090739.0,1401828.0,-242000.0,186747.0,5638481.0,10336577.0,421172.0,-517053.0,22384000.0,3339000.0,-156617595.0,39062000.0,476509.0,465306937.0,8165000.0,5136000.0,300829474.0,164477463.0,456970560.0,411229000.0,58557000.0,66845000.0,10803000.0,-49684.0,-3715009.0,82560.0,176692.0,-6711638.0,-2157000.0,138904.0,-8883435.0,-44000.0,-61000.0,120075.0,-7536690,2074546.0,9003510.0,20241007.0,-49684.0,0,763508.0,150255000.0,-4525859.0,-7536690.0,-7536690.0,-23122158,0,5327433,20912901,0,-2806159.0,15585468.0,15585468,20912901,5327433.0,-7536690,-7536690.0,9436000.0,10803000.0,837000.0,-149759000.0
LFUS,2020-03-28,106796000.0,227282000.0,764195000.0,207912000.0,355661000.0,21248000.0,1092483000.0,355440000.0,-121802000.0,7608000.0,208215000.0,620575000.0,22302000.0,-361619000.0,812763000.0,147311000.0,963820000.0,4253000.0,256000.0,2612629000.0,21243000.0,5136000.0,1476817000.0,1135681000.0,874360000.0,308393000.0,43000.0,10000000.0,131000.0,-16586000.0,11824000.0,-9457000.0,6667000.0,-11725000.0,-2157000.0,23802000.0,45279000.0,-5111000.0,-22927000.0,89436000.0,24644000,-8237000.0,65804000.0,97500000.0,-16536000.0,-3964000,2956000.0,150255000.0,-4525859.0,24644000.0,24644000.0,-11412000,222384000,299185000,346096000,10855000,-5418000.0,46911000.0,46911000,123712000,52225000.0,24644000,35499000.0,14595000.0,131000.0,837000.0,-149759000.0
LFUS,2019-12-28,117320000.0,237507000.0,669158000.0,202309000.0,354047000.0,24099000.0,1004394000.0,366535000.0,-106823000.0,8069000.0,225562000.0,531139000.0,23034000.0,-323270000.0,820589000.0,151998000.0,950901000.0,4831000.0,256000.0,2559898000.0,16801000.0,5136000.0,1495883000.0,1063884000.0,867996000.0,321247000.0,44000.0,10000000.0,131000.0,-23498000.0,4940000.0,25716000.0,3992000.0,-11699000.0,-2157000.0,23447000.0,84465000.0,4925000.0,-22927000.0,55082000.0,22654000,-3163000.0,-10811000.0,-2500000.0,-23497000.0,6879000,3388000.0,150255000.0,-4525859.0,22654000.0,22654000.0,-22796000,225056000,291253000,338523000,1820000,-5432000.0,47270000.0,47270000,113467000,38295000.0,22654000,24474000.0,17944000.0,131000.0,837000.0,-149759000.0
LFUS,2019-09-28,107211000.0,240059000.0,668160000.0,226352000.0,332011000.0,36379000.0,1007592000.0,351390000.0,-112608000.0,7485000.0,248749000.0,476057000.0,15930000.0,-328992000.0,813653000.0,145003000.0,939946000.0,2730000.0,256000.0,2551361000.0,19291000.0,5136000.0,1472081000.0,1079149000.0,860871000.0,326417000.0,33000.0,10000000.0,131000.0,-13148000.0,8370000.0,16023000.0,11872000.0,-11716000.0,-2157000.0,23088000.0,80771000.0,-6506000.0,-49526000.0,1276000.0,35647000,-2703000.0,-59841000.0,-2500000.0,-13148000.0,-11526000,1401000.0,150255000.0,-4525859.0,35647000.0,35647000.0,-5699000,231025000,314868000,361971000,5757000,-5559000.0,47103000.0,47103000,130946000,54288000.0,35647000,41404000.0,19728000.0,131000.0,837000.0,-149759000.0
LFUS,2019-06-29,123058000.0,254305000.0,676940000.0,245723000.0,342229000.0,35075000.0,1039549000.0,361780000.0,-95582000.0,9200000.0,266411000.0,474781000.0,17599000.0,-261650000.0,826408000.0,149649000.0,916014000.0,1374000.0,255000.0,2621585000.0,26410000.0,5136000.0,1509811000.0,1111643000.0,855192000.0,341174000.0,34000.0,10000000.0,131000.0,-11173000.0,3988000.0,-7442000.0,9480000.0,-10649000.0,-2157000.0,22689000.0,49173000.0,-1147000.0,-31955000.0,-1833000.0,43792000,-13906000.0,-44291000.0,-2500000.0,-5568000.0,-9428000,813000.0,150255000.0,-4525859.0,43792000.0,43792000.0,987000,256071000,345299000,397879000,9775000,-5589000.0,52580000.0,52580000,141808000,57720000.0,43792000,53567000.0,21458000.0,131000.0,837000.0,-149759000.0
MICT,2019-12-31,123058000.0,254305000.0,676940000.0,245723000.0,-2786000.0,994000.0,4417000.0,29000.0,-95582000.0,9200000.0,290000.0,3154000.0,477000.0,-261650000.0,826408000.0,527000.0,-16974000.0,1374000.0,11000.0,5917000.0,7000.0,5136000.0,-2786000.0,2673000.0,14107000.0,341174000.0,34000.0,10000000.0,131000.0,-11173000.0,-91000.0,-7442000.0,9480000.0,-10649000.0,-125000.0,23000.0,-1869000.0,-19000.0,-31955000.0,-2568000.0,-995000,-806000.0,-555000.0,-1756000.0,-125000.0,0,813000.0,150255000.0,-4525859.0,-995000.0,-992000.0,-120000,0,860000,0,12000,-2000.0,-860000.0,-860000,0,866000.0,-995000,-980000.0,-6000.0,131000.0,837000.0,-149759000.0
MICT,2019-09-30,123058000.0,254305000.0,676940000.0,245723000.0,-1888000.0,1058000.0,6067000.0,26000.0,-95582000.0,9200000.0,2326000.0,5767000.0,477000.0,-261650000.0,826408000.0,527000.0,-15979000.0,1374000.0,11000.0,7628000.0,269000.0,5136000.0,-1888000.0,4687000.0,14022000.0,341174000.0,34000.0,10000000.0,131000.0,-11173000.0,684000.0,-7442000.0,9480000.0,-10649000.0,-250000.0,-1000.0,-573000.0,-19000.0,-31955000.0,5711000.0,-1210000,-46000.0,6534000.0,1583000.0,-250000.0,0,813000.0,150255000.0,-4525859.0,-1210000.0,-1210000.0,-712000,0,501000,0,-3000,-346000.0,-501000.0,-501000,0,501000.0,-1210000,-1213000.0,-6000.0,131000.0,837000.0,-149759000.0
MICT,2019-06-30,123058000.0,254305000.0,676940000.0,245723000.0,-865000.0,1306000.0,186000.0,25000.0,-95582000.0,9200000.0,2333000.0,56000.0,477000.0,-261650000.0,826408000.0,526000.0,-14769000.0,1374000.0,11000.0,1994000.0,339000.0,5136000.0,-865000.0,2859000.0,13893000.0,341174000.0,34000.0,10000000.0,131000.0,-11173000.0,799000.0,-7442000.0,9480000.0,-10649000.0,-250000.0,1000.0,-282000.0,-9000.0,-31955000.0,-291000.0,-1102000,20000.0,6534000.0,1583000.0,-250000.0,0,813000.0,150255000.0,-4525859.0,-1102000.0,-1102000.0,-427000,0,670000,0,5000,-22000.0,-670000.0,-670000,0,670000.0,-1102000,-1097000.0,-6000.0,131000.0,837000.0,-149759000.0
MICT,2019-03-31,123058000.0,254305000.0,676940000.0,245723000.0,-138000.0,1711000.0,459000.0,24000.0,-95582000.0,9200000.0,2284000.0,347000.0,477000.0,-261650000.0,826408000.0,525000.0,-13667000.0,1374000.0,11000.0,2671000.0,305000.0,5136000.0,-138000.0,2809000.0,13518000.0,341174000.0,34000.0,10000000.0,131000.0,-11173000.0,-550000.0,-7442000.0,9480000.0,-10649000.0,-250000.0,85000.0,-1073000.0,12000.0,-31955000.0,-1827000.0,-910000,-324000.0,-101000.0,-101000.0,-665000.0,-394000,813000.0,150255000.0,-4525859.0,-910000.0,-1466000.0,375000,846000,2315000,477000,3000,-22000.0,-1838000.0,-1838000,-369000,1188000.0,-910000,-1463000.0,261000.0,131000.0,837000.0,-149759000.0
SPR,2020-04-02,740700000.0,1168700000.0,2856600000.0,889500000.0,1336700000.0,1711000.0,4026100000.0,2300700000.0,-250900000.0,192600000.0,1434100000.0,1833600000.0,548900000.0,-2707700000.0,78500000.0,1090700000.0,3036900000.0,134300000.0,1100000.0,7001100000.0,331100000.0,7600000.0,1455900000.0,5544700000.0,1125600000.0,40700000.0,34000.0,24500000.0,500000.0,-31000000.0,-9500000.0,180600000.0,-59400000.0,-12400000.0,300000.0,64100000.0,-331300000.0,-6200000.0,-13100000.0,-516800000.0,-163000000,-84300000.0,-32000000.0,-3000000.0,-147300000.0,-233200000,1300000.0,1500000.0,-4800000.0,-162900000.0,-163000000.0,-172800000,1087100000,1154700000,1077300000,-87200000,-28800000.0,-77400000.0,-77400000,-9800000,55300000.0,-163000000,-250200000.0,12300000.0,500000.0,837000.0,-149759000.0
SPR,2019-12-31,1058300000.0,1118800000.0,2862800000.0,1148900000.0,1746300000.0,1711000.0,4643000000.0,2320600000.0,-109200000.0,106500000.0,1760700000.0,2350500000.0,619600000.0,-2566000000.0,2400000.0,1056300000.0,3201300000.0,24800000.0,1100000.0,7606000000.0,322000000.0,4800000.0,1761400000.0,5844100000.0,1125000000.0,12700000.0,34000.0,24400000.0,500000.0,-113400000.0,94500000.0,242900000.0,-92100000.0,-12600000.0,-100000.0,61300000.0,204100000.0,19400000.0,-1600000.0,873200000.0,67700000,-84300000.0,770900000.0,783700000.0,-121200000.0,-111000000,1300000.0,-7900000.0,100000.0,67600000.0,67700000.0,-47600000,1753500000,1835900000,1959300000,8100000,-22100000.0,123400000.0,123400000,205800000,63900000.0,67700000,75800000.0,18500000.0,500000.0,837000.0,-149759000.0
SPR,2019-09-26,1140500000.0,1015200000.0,2073900000.0,1287600000.0,1601100000.0,1711000.0,3838700000.0,2249500000.0,-188100000.0,146700000.0,1865700000.0,1477300000.0,598000000.0,-2644100000.0,2300000.0,1043100000.0,3146200000.0,58600000.0,1000000.0,6701600000.0,305700000.0,5100000.0,1616500000.0,5084600000.0,1113400000.0,13100000.0,34000.0,24400000.0,500000.0,-40900000.0,34400000.0,-83800000.0,-42300000.0,-12400000.0,-100000.0,60200000.0,246900000.0,-12000000.0,-300000.0,175900000.0,131300000,149300000.0,-18100000.0,-6200000.0,-40900000.0,-21900000,1300000.0,-7900000.0,800000.0,131200000.0,131300000.0,-39600000,1647600000,1707300000,1919900000,41700000,-21100000.0,212600000.0,212600000,272300000,47100000.0,131300000,173000000.0,12600000.0,500000.0,837000.0,-149759000.0
SPR,2019-06-27,1116400000.0,970700000.0,2076100000.0,1209400000.0,1451700000.0,1711000.0,3543900000.0,2212200000.0,-209600000.0,180500000.0,1810100000.0,1301400000.0,572500000.0,-2665600000.0,2300000.0,908200000.0,3027300000.0,62400000.0,1000000.0,6345100000.0,300800000.0,5400000.0,1468200000.0,4876400000.0,1105500000.0,14200000.0,34000.0,24400000.0,500000.0,-37100000.0,10800000.0,-25100000.0,15500000.0,-12700000.0,-100000.0,59500000.0,229500000.0,-1200000.0,-1800000.0,73100000.0,168000000,19900000.0,-118100000.0,-104900000.0,-37100000.0,14300000,1300000.0,-7900000.0,800000.0,167900000.0,168000000.0,-21600000,1723200000,1783600000,2016100000,42900000,-22000000.0,232500000.0,232500000,292900000,49900000.0,168000000,210900000.0,10500000.0,500000.0,837000.0,-149759000.0
SBAC,2020-03-31,26939000.0,970700000.0,10309252000.0,126023000.0,-7611599000.0,114724000.0,395058000.0,5118141000.0,-846846000.0,63815000.0,1019552000.0,184137000.0,437210000.0,-846846000.0,2300000.0,179533000.0,-5943386000.0,84898000.0,1116000.0,9359502000.0,159052000.0,5059000.0,-4317230000.0,13662254000.0,2471886000.0,3294369000.0,34000.0,522691000.0,500000.0,-121565000.0,200455000.0,19712000.0,15500000.0,-52201000.0,-3178000.0,182579000.0,277742000.0,-13900000.0,-247818000.0,88495000.0,-127058000,1640000.0,-43335000.0,224373000.0,-132012000.0,-4725000,38869000.0,-12000.0,-6558000.0,-127058000.0,-127933000.0,-359382000,119313000,352156000,517067000,-66538000,-99430000.0,164911000.0,164911000,397754000,49390000.0,-127058000,-194471000.0,10500000.0,14478000.0,874000.0,-149759000.0
SBAC,2019-12-31,31846000.0,970700000.0,9902616000.0,158438000.0,-7293780000.0,47583000.0,334271000.0,5366819000.0,-568765000.0,4342000.0,1048293000.0,108309000.0,384495000.0,-568765000.0,2300000.0,180587000.0,-5560695000.0,67524000.0,1118000.0,9759941000.0,145124000.0,4865000.0,-3667007000.0,13410896000.0,2461335000.0,3626773000.0,34000.0,522090000.0,500000.0,-42855000.0,-19237000.0,1763000.0,15500000.0,-41514000.0,817000.0,178571000.0,265061000.0,4204000.0,-199448000.0,-17560000.0,67351000,19685000.0,245267000.0,483422000.0,-532092000.0,-3430000,3293000.0,202000.0,-486000.0,67351000.0,67557000.0,-76788000,126817000,352521000,513658000,16792000,-105727000.0,161137000.0,161137000,386841000,43629000.0,67351000,84349000.0,10500000.0,16052000.0,2587000.0,-149759000.0
SBAC,2019-09-30,35130000.0,970700000.0,9883902000.0,151028000.0,-6822259000.0,656000.0,328598000.0,5212988000.0,-620778000.0,16981000.0,510152000.0,128778000.0,397011000.0,-620778000.0,2300000.0,178869000.0,-5387091000.0,48792000.0,1126000.0,9201138000.0,134962000.0,4342000.0,-3560374000.0,12747435000.0,2446369000.0,3261885000.0,34000.0,24000000.0,500000.0,86816000.0,52895000.0,-9363000.0,15500000.0,-41873000.0,-5160000.0,175284000.0,238878000.0,-4301000.0,-172962000.0,31868000.0,21679000,2758000.0,-43118000.0,147036000.0,-159591000.0,-4374000,24988000.0,16684000.0,-307000.0,21679000.0,21766000.0,-143066000,128201000,345717000,507547000,-3002000,-102386000.0,161830000.0,161830000,379346000,42058000.0,21679000,18764000.0,10500000.0,14077000.0,471000.0,-149759000.0
SBAC,2019-06-30,41270000.0,970700000.0,8801050000.0,143051000.0,-6577377000.0,25537000.0,290192000.0,5264181000.0,-554920000.0,10265000.0,1428138000.0,101836000.0,451474000.0,-554920000.0,2300000.0,144049000.0,-5193942000.0,45305000.0,1131000.0,9269415000.0,116879000.0,4258000.0,-3339346000.0,12608761000.0,2408385000.0,3238031000.0,34000.0,943161000.0,500000.0,-119675000.0,39786000.0,-6477000.0,15500000.0,-41873000.0,-7647000.0,171848000.0,243441000.0,16415000.0,-94572000.0,-17059000.0,31973000,-592000.0,-106416000.0,-42000000.0,-170499000.0,6903000,24446000.0,-30546000.0,5710000.0,31973000.0,31973000.0,-98160000,126987000,354406000,500147000,15608000,-103214000.0,145741000.0,145741000,373160000,55324000.0,31973000,47581000.0,10500000.0,14077000.0,531000.0,-149759000.0
D,2020-03-31,842000000.0,1677000000.0,35337000000.0,2425000000.0,19393000000.0,2280000000.0,6536000000.0,67396000000.0,-2018000000.0,10265000.0,10448000000.0,1192000000.0,18968000000.0,-2018000000.0,8946000000.0,25478000000.0,6455000000.0,1231000000.0,23902000000.0,104126000000.0,2661000000.0,9564000000.0,28339000000.0,71374000000.0,2408385000.0,3238031000.0,34000.0,3666000000.0,2026000000.0,-1470000000.0,1264000000.0,245000000.0,71000000.0,-788000000.0,4000000.0,759000000.0,1633000000.0,16415000.0,-94572000.0,998000000.0,-270000000,-272000000.0,1006000000.0,1797000000.0,-1641000000.0,-164000000,78000000.0,-189000000.0,-81000000.0,-286000000.0,-239000000.0,-1266000000,2121000000,3488000000,4496000000,-19000000,-407000000.0,1008000000.0,1008000000,2375000000,24000000.0,-270000000,-258000000.0,10500000.0,2026000000.0,670000000.0,-149759000.0
D,2019-12-31,1115000000.0,1742000000.0,34003000000.0,2645000000.0,19870000000.0,2035000000.0,6088000000.0,69581000000.0,-1793000000.0,10265000.0,9939000000.0,166000000.0,16382000000.0,-1793000000.0,8946000000.0,25301000000.0,7576000000.0,1206000000.0,23824000000.0,103823000000.0,3001000000.0,7687000000.0,29607000000.0,69790000000.0,2408385000.0,3238031000.0,34000.0,3455000000.0,2039000000.0,-1731000000.0,-116000000.0,-425000000.0,16000000.0,-759000000.0,46000000.0,742000000.0,1495000000.0,16415000.0,-94572000.0,-171000000.0,1009000000,48000000.0,-204000000.0,-2954000000.0,-1462000000.0,221000000,713000000.0,-13000000.0,2005000000.0,1000000000.0,1010000000.0,-514000000,2178000000,2808000000,4475000000,143000000,-410000000.0,1667000000.0,1667000000,2297000000,-208000000.0,1009000000,1153000000.0,10500000.0,2039000000.0,174000000.0,-149759000.0
D,2019-09-30,791000000.0,1800000000.0,34151000000.0,2335000000.0,17931000000.0,1905000000.0,6269000000.0,68433000000.0,-1777000000.0,10265000.0,12191000000.0,378000000.0,15993000000.0,-1777000000.0,8986000000.0,25534000000.0,7336000000.0,1416000000.0,22131000000.0,102359000000.0,2633000000.0,7669000000.0,27690000000.0,72402000000.0,2408385000.0,3238031000.0,34000.0,4996000000.0,671000000.0,-1326000000.0,-137000000.0,-138000000.0,-92000000.0,-755000000.0,39000000.0,763000000.0,1396000000.0,16415000.0,-94572000.0,-120000000.0,975000000,25000000.0,-189000000.0,-844000000.0,-1327000000.0,0,1477000000.0,-55000000.0,-67000000.0,968000000.0,985000000.0,-362000000,1923000000,2871000000,4269000000,51000000,-451000000.0,1398000000.0,1398000000,2346000000,26000000.0,975000000,1036000000.0,10500000.0,671000000.0,243000000.0,-149759000.0
D,2019-06-30,787000000.0,1724000000.0,36990000000.0,2096000000.0,16238000000.0,1836000000.0,5727000000.0,67609000000.0,-1683000000.0,10265000.0,9503000000.0,382000000.0,15787000000.0,-1683000000.0,8985000000.0,25472000000.0,7124000000.0,1525000000.0,20660000000.0,100822000000.0,2480000000.0,7563000000.0,26101000000.0,72441000000.0,2408385000.0,3238031000.0,34000.0,2492000000.0,684000000.0,-1233000000.0,471000000.0,339000000.0,-67000000.0,-736000000.0,-27000000.0,738000000.0,1142000000.0,16415000.0,-94572000.0,-67000000.0,54000000,-231000000.0,72000000.0,-828000000.0,-1281000000.0,-162000000,1660000000.0,-63000000.0,-24000000.0,54000000.0,58000000.0,-1081000000,1809000000,2788000000,3970000000,43000000,-452000000.0,1182000000.0,1182000000,2161000000,19000000.0,54000000,101000000.0,10500000.0,684000000.0,299000000.0,-149759000.0
LILAK,2020-03-31,272400000.0,1724000000.0,8762600000.0,572000000.0,-3343800000.0,312500000.0,2455300000.0,4324600000.0,-21000000.0,10265000.0,1548400000.0,1593300000.0,1819000000.0,-22700000.0,4808300000.0,954800000.0,-1628000000.0,205900000.0,1800000.0,15198500000.0,194900000.0,7563000000.0,2943300000.0,11389100000.0,4592200000.0,1478800000.0,34000.0,348700000.0,866100000.0,-149200000.0,151600000.0,339000000.0,-67000000.0,-736000000.0,300000.0,213500000.0,114900000.0,-8500000.0,-1400000.0,414700000.0,-180700000,-77400000.0,455400000.0,490800000.0,-147100000.0,0,1660000000.0,-63000000.0,-34000000.0,-180700000.0,-184600000.0,-304500000,210800000,805500000,931000000,5600000,-143300000.0,125500000.0,125500000,720200000,195300000.0,-180700000,-179000000.0,10500000.0,866100000.0,185500000.0,-149759000.0
LILAK,2019-12-31,346600000.0,1724000000.0,8287900000.0,585200000.0,-3326600000.0,240900000.0,2055200000.0,4452000000.0,-14800000.0,10265000.0,1576000000.0,1183800000.0,1753000000.0,-14800000.0,4906400000.0,973000000.0,-1447100000.0,203900000.0,1800000.0,14937500000.0,240500000.0,7563000000.0,3109800000.0,10957600000.0,4569900000.0,1530000000.0,34000.0,213000000.0,870100000.0,-157100000.0,6200000.0,339000000.0,-67000000.0,-736000000.0,2000000.0,205700000.0,327800000.0,-2300000.0,-1400000.0,1436500000.0,42300000,229300000.0,1189400000.0,1247200000.0,-78400000.0,-151800000,1660000000.0,-63000000.0,-57800000.0,42300000.0,39700000.0,-80600000,216500000,804000000,974600000,50300000,-139800000.0,170600000.0,170600000,758100000,189100000.0,42300000,90000000.0,10500000.0,870100000.0,192500000.0,-149759000.0
LILAK,2019-09-30,295300000.0,1724000000.0,7023500000.0,632900000.0,-3497300000.0,191500000.0,1932500000.0,4282000000.0,-51300000.0,10265000.0,1523300000.0,1004100000.0,614900000.0,-51300000.0,4973000000.0,957000000.0,-1489400000.0,213700000.0,1800000.0,13542300000.0,249500000.0,7563000000.0,3024100000.0,9610600000.0,4563000000.0,1548400000.0,34000.0,215000000.0,907600000.0,-136600000.0,112600000.0,339000000.0,-67000000.0,-736000000.0,1100000.0,226000000.0,159000000.0,-7900000.0,-1400000.0,45600000.0,35300000,-221700000.0,30000000.0,48600000.0,-135500000.0,0,1660000000.0,-63000000.0,-18600000.0,35300000.0,-69700000.0,-390400000,218500000,828500000,966800000,-182400000,-123900000.0,138300000.0,138300000,748300000,205800000.0,35300000,-252100000.0,10500000.0,907600000.0,178000000.0,-149759000.0
LILAK,2019-06-30,352100000.0,1724000000.0,6951900000.0,703600000.0,-3835000000.0,48100000.0,1979200000.0,4361600000.0,-47200000.0,10265000.0,1625300000.0,957400000.0,703900000.0,-47200000.0,5182800000.0,1217400000.0,-1524700000.0,246400000.0,1800000.0,13907000000.0,239500000.0,7563000000.0,2979200000.0,9903100000.0,4549300000.0,1631400000.0,34000.0,197500000.0,1024700000.0,-135800000.0,124900000.0,339000000.0,-67000000.0,-736000000.0,200000.0,222000000.0,243600000.0,-7900000.0,-1400000.0,388800000.0,-116000000,11300000.0,281100000.0,354100000.0,-135900000.0,0,1660000000.0,-63000000.0,-73000000.0,-116000000.0,-111200000.0,-231700000,226400000,832900000,982900000,29500000,-119800000.0,150000000.0,150000000,756500000,209000000.0,-116000000,-81700000.0,10500000.0,1024700000.0,175200000.0,-149759000.0
PFSW,2020-03-31,37455000.0,2012000.0,35461000.0,67917000.0,217000.0,48100000.0,92342000.0,51631000.0,-2245000.0,10265000.0,75082000.0,14503000.0,3909000.0,-2370000.0,44910000.0,4105000.0,-110174000.0,214000.0,19000.0,193804000.0,6149000.0,7563000000.0,46139000.0,147665000.0,158664000.0,1012000.0,34000.0,3040000.0,1024700000.0,-954000.0,748000.0,7623000.0,1269000.0,-736000000.0,200000.0,2285000.0,280000.0,-348000.0,-73000.0,2069000.0,-231000,-2040000.0,2949000.0,3022000.0,-812000.0,-9374000,1660000000.0,-63000000.0,-73000000.0,-231000.0,-231000.0,-415000,41839000,61208000,61831000,439000,-415000.0,623000.0,623000,19992000,19369000.0,-231000,208000.0,10500000.0,1024700000.0,175200000.0,-149759000.0
